tag,region,model,horizon,mae_mean,mae_std
P,International City Phase 1,LSTM,30,3.627644888856593,3.0196238403052726
P,International City Phase 1,LSTM,34,3.6902056222192914,3.183669626615464
P,Jumeirah Lakes Towers,LSTM,2,4.689719195106037,4.0917987054393645
P,Jumeirah Lakes Towers,LSTM,6,6.228219807155263,5.734977916228038
P,Jumeirah Lakes Towers,LSTM,10,6.38957390596937,4.36305390939691
P,Jumeirah Lakes Towers,LSTM,14,5.2505752461033754,4.064564695098492
P,Jumeirah Lakes Towers,LSTM,18,5.9212375343205945,5.301622038967753
P,Jumeirah Lakes Towers,LSTM,22,6.598019323941662,4.901689068311183
P,Jumeirah Lakes Towers,LSTM,26,6.550171955397431,4.971528553893043
P,Jumeirah Lakes Towers,LSTM,30,7.237502138912447,5.046141118923114
P,Jumeirah Lakes Towers,LSTM,34,6.651928558859806,5.085328294383064
P,Jumeirah Village Circle,LSTM,2,2.123306500010387,1.0514002679382004
P,Jumeirah Village Circle,LSTM,6,2.283481477392815,1.1391462555428398
P,Jumeirah Village Circle,LSTM,10,2.6207186055235616,1.3595752097319516
P,Jumeirah Village Circle,LSTM,14,3.0380485290221655,1.4818791483369607
P,Jumeirah Village Circle,LSTM,18,2.6219108172702588,1.0897552089008606
P,Jumeirah Village Circle,LSTM,22,2.622777729244124,1.126407216436802
P,Jumeirah Village Circle,LSTM,26,2.6758255788117133,1.137234952591799
P,Jumeirah Village Circle,LSTM,30,2.8210279232168722,1.3318675526313373
P,Jumeirah Village Circle,LSTM,34,3.0576091167988744,1.6577093579673428
P,Jumeirah Village Triangle,LSTM,2,12.797460884613468,9.198091280075355
P,Jumeirah Village Triangle,LSTM,6,13.423965798110334,12.589431054540665
P,Jumeirah Village Triangle,LSTM,10,12.050539344942312,7.670984663944684
P,Jumeirah Village Triangle,LSTM,14,13.497099654062316,11.454717483748889
P,Jumeirah Village Triangle,LSTM,18,14.443055223335097,10.379830599060545
P,Jumeirah Village Triangle,LSTM,22,16.18090633971421,11.39571841996975
P,Jumeirah Village Triangle,LSTM,26,16.673540292059958,9.70728372078992
P,Jumeirah Village Triangle,LSTM,30,17.169122988918396,11.371675607319423
P,Jumeirah Village Triangle,LSTM,34,14.343500670072233,8.914260270932521
P,Jumeriah Beach Residence  - JBR,LSTM,2,3.95663211274888,3.512911729381779
P,Jumeriah Beach Residence  - JBR,LSTM,6,4.501852685285179,3.21406345582649
P,Jumeriah Beach Residence  - JBR,LSTM,10,4.217011235297421,2.3208351538223315
P,Jumeriah Beach Residence  - JBR,LSTM,14,4.374442234463464,3.181671753995769
P,Jumeriah Beach Residence  - JBR,LSTM,18,5.116096501284249,3.3760945194460996
