tag,region,model,horizon,mae_mean,mae_std
PC,Dubai Marina,Naive-12Mean,14,4.369831254125682,1.8532072762613605
PC,Dubai Marina,Naive-12Mean,18,4.719073688649348,2.2993936178850345
PC,Dubai Marina,Naive-12Mean,22,5.134196683764648,2.5158341437381693
PC,Dubai Marina,Naive-12Mean,26,5.568290047094556,2.8314082626031216
PC,Dubai Marina,Naive-12Mean,30,5.898131601673304,3.4087754415376756
PC,Dubai Marina,Naive-12Mean,34,5.792109103292963,3.678260445193331
PC,Dubai South Residential District,Naive-12Mean,2,0.9984411657575389,0.6392043259328388
PC,Dubai South Residential District,Naive-12Mean,6,1.3127209804437985,0.8793830811920215
PC,Dubai South Residential District,Naive-12Mean,10,1.5554005775138549,0.9637718243866497
PC,Dubai South Residential District,Naive-12Mean,14,1.7797487672712684,0.9981945575291897
PC,Dubai South Residential District,Naive-12Mean,18,1.9438204607260268,1.1165266072855349
PC,Dubai South Residential District,Naive-12Mean,22,2.072365680984687,1.2789708364005123
PC,Dubai South Residential District,Naive-12Mean,26,2.214823726393782,1.3946048877890806
PC,Dubai South Residential District,Naive-12Mean,30,2.282856839555655,1.627248942987654
PC,Dubai South Residential District,Naive-12Mean,34,2.6133804772798266,1.7349009086638723
PC,Dubai Sports City,Naive-12Mean,2,1.3056105461553205,0.8876334960626586
PC,Dubai Sports City,Naive-12Mean,6,1.6091787989395094,1.1678623994249946
PC,Dubai Sports City,Naive-12Mean,10,1.8145163311738748,1.3396784773265171
PC,Dubai Sports City,Naive-12Mean,14,2.030395686376626,1.4641450014727246
PC,Dubai Sports City,Naive-12Mean,18,2.2270424793929946,1.641045154277381
PC,Dubai Sports City,Naive-12Mean,22,2.474397773103641,1.6389869037261249
PC,Dubai Sports City,Naive-12Mean,26,2.698891231792573,1.6475509596795785
PC,Dubai Sports City,Naive-12Mean,30,2.984249209278697,1.7509926349735696
PC,Dubai Sports City,Naive-12Mean,34,2.7599773593079036,1.439239367493382
PC,Al Furjan,Naive-12Mean,2,3.226553810307871,1.5313308976691251
PC,Al Furjan,Naive-12Mean,6,4.027868648430866,1.726613818284667
PC,Al Furjan,Naive-12Mean,10,4.708778923806994,1.9233414801314312
PC,Al Furjan,Naive-12Mean,14,5.009651685601086,2.2071254085020096
PC,Al Furjan,Naive-12Mean,18,5.017477456075333,2.665450086247019
PC,Al Furjan,Naive-12Mean,22,5.132016762606083,2.8705713791224876
PC,Al Furjan,Naive-12Mean,26,5.4127055204241366,2.683998854545604
PC,Al Furjan,Naive-12Mean,30,5.806451699051606,3.119745871727534
PC,Al Furjan,Naive-12Mean,34,7.098501599153036,3.172918306265221
PC,International City Phase 1,Naive-12Mean,2,1.077286039824553,0.6145657134414584
PC,International City Phase 1,Naive-12Mean,6,1.4228820692823316,0.8623627813981565
PC,International City Phase 1,Naive-12Mean,10,1.6981020377899791,1.1229830155411724
PC,International City Phase 1,Naive-12Mean,14,1.923288665779547,1.3004450053567709
PC,International City Phase 1,Naive-12Mean,18,2.115952920759356,1.3983259976954587
PC,International City Phase 1,Naive-12Mean,22,2.374734017476379,1.4053199104178993
PC,International City Phase 1,Naive-12Mean,26,2.6712126648985293,1.4693595305325182
PC,International City Phase 1,Naive-12Mean,30,2.997509511371443,1.512422793476305
PC,International City Phase 1,Naive-12Mean,34,3.14485131054769,1.6143339238739076
PC,Jumeirah Lakes Towers,Naive-12Mean,2,1.8365271310518139,0.44695093070735675
PC,Jumeirah Lakes Towers,Naive-12Mean,6,2.229206592950187,0.7761028486698016
PC,Jumeirah Lakes Towers,Naive-12Mean,10,2.5844909057636167,0.985777994975949
PC,Jumeirah Lakes Towers,Naive-12Mean,14,2.9170933417348524,1.2033593682733184
PC,Jumeirah Lakes Towers,Naive-12Mean,18,3.297869427838034,1.2441434947334964
PC,Jumeirah Lakes Towers,Naive-12Mean,22,3.7768995839620105,1.4335147834663826
PC,Jumeirah Lakes Towers,Naive-12Mean,26,4.240150873974853,1.7793994690999135
PC,Jumeirah Lakes Towers,Naive-12Mean,30,4.512522934980785,1.9565721203619622
PC,Jumeirah Lakes Towers,Naive-12Mean,34,4.823021216435894,2.352270561596542
PC,Jumeirah Village Circle,Naive-12Mean,2,2.0884189457124247,0.6408515431235344
PC,Jumeirah Village Circle,Naive-12Mean,6,2.4904584322880963,1.186593562418576
PC,Jumeirah Village Circle,Naive-12Mean,10,2.9397837551668218,1.4259821842835203
PC,Jumeirah Village Circle,Naive-12Mean,14,3.309128777794348,1.7019681713985984
PC,Jumeirah Village Circle,Naive-12Mean,18,3.57418150858432,1.8044984377254025
PC,Jumeirah Village Circle,Naive-12Mean,22,3.8822949277677514,1.874282071898166
PC,Jumeirah Village Circle,Naive-12Mean,26,3.9693183858602152,2.027479680510144
PC,Jumeirah Village Circle,Naive-12Mean,30,3.976265712165541,2.042535811862302
PC,Jumeirah Village Circle,Naive-12Mean,34,4.213203775501152,1.8850144185008881
PC,Jumeirah Village Triangle,Naive-12Mean,2,3.4328459082665526,1.916863344431818
PC,Jumeirah Village Triangle,Naive-12Mean,6,4.722846129430583,2.4245187130035566
PC,Jumeirah Village Triangle,Naive-12Mean,10,5.858460557964156,3.1300163528249594
PC,Jumeirah Village Triangle,Naive-12Mean,14,6.771689367585594,3.792674354080009
PC,Jumeirah Village Triangle,Naive-12Mean,18,7.558193045527448,4.478004271815573
PC,Jumeirah Village Triangle,Naive-12Mean,22,8.13494615272427,5.200317724053713
PC,Jumeirah Village Triangle,Naive-12Mean,26,8.619186462116822,5.6035486323390105
PC,Jumeirah Village Triangle,Naive-12Mean,30,9.192754212224054,6.098136480016829
PC,Jumeirah Village Triangle,Naive-12Mean,34,10.264033856547393,6.773015453494134
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,2,1.6252441016417756,0.7109885069319926
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,6,2.2219669754488223,0.8722417993052755
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,10,2.7650072098399665,0.927517528294182
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,14,3.2701174490107108,0.9540117436382308
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,18,3.7394302328777242,1.0674809053980823
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,22,4.154263508610859,1.2959886042423119
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,26,4.468773530060999,1.7007117578484192
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,30,4.5560664544275795,1.9475796630540019
PC,Jumeriah Beach Residence  - JBR,Naive-12Mean,34,4.608709848919872,2.2071054823074836
PC,Mudon,Naive-12Mean,2,0.8663495290212498,0.4919693330601267
PC,Mudon,Naive-12Mean,6,1.151743234386807,0.6837922682580655
