system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
118,1,downtown_dubai,-9.582376649311348,-10.37461951165505,-1.3789248763107695,-2.5689413277020017,-3.121969995156193,5.877730535286616,7.013435321609235,7.714029400684181,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2,downtown_dubai,-9.535801460543164,-9.874556232329992,-3.115787939170062,-2.7427833342999777,-3.127806153361529,3.628893547275497,6.7930181262431795,6.130636736061337,2017-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0,downtown_dubai,,,,,,,,,2017-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2,downtown_dubai,-9.559001771547422,-9.879210690187469,-3.3801734582123006,-2.8033757343586565,-3.1206351862369615,3.6252167168871083,6.755626037188744,6.029318356959016,2017-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,1,downtown_dubai,-9.554980894417117,-10.129015071041449,-1.630789337089841,-3.060169799939413,-3.8687521702112653,5.623440436459301,6.494811094477744,8.213784175844406,2017-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,1,downtown_dubai,-9.390311374006409,-10.12392834950365,-1.1222135742832986,-2.477540648160719,-3.124397809004229,5.885169371768758,6.912770725845709,7.659751038233303,2017-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,1,downtown_dubai,-9.638881927195794,-10.37006883967404,-1.3808663091886122,-3.0316003521806403,-3.8776191549535457,5.62039529157227,6.607281575015088,8.134474410193308,2017-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,1,downtown_dubai,-9.448921878273502,-10.127862511409747,-1.3789719934068747,-2.5668599945889965,-3.3730873224264073,5.8724747707375915,6.882061883684484,7.584548411970551,2017-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,2,downtown_dubai,-9.533655031726985,-9.62822650464123,-3.3822242871450614,-2.727818254084635,-3.1315993241048834,3.625246112484668,6.805836777642382,6.125983108079314,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,0,downtown_dubai,,,,,,,,,2017-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
