system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
145,2,geometry,-17.400632476137872,-16.61639887545036,-9.881220312501751,-9.76814369752653,-9.377001746605199,-3.3802592714392268,7.63248877861137,7.338506151781649,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,1,geometry,-17.17687542875134,-17.12998485355131,-9.133627835426116,-9.213316752526625,-9.376816081043,-1.1233988723419166,7.963558676224858,10.800487651285886,2018-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,1,geometry,-17.605362623646066,-17.121935896248807,-8.628461774373159,-9.949061699077864,-9.873847156470854,-2.621928777686717,7.6563009245681135,12.05803169155665,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,1,geometry,-17.192680772912727,-17.12806986653621,-9.130665508975365,-9.419796620540625,-9.623370421912012,-1.3752373652866254,7.772884152372194,10.164344808771629,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,1,geometry,-17.5228810677274,-17.11938668286522,-8.628099708334272,-9.775652915067479,-9.883164443892603,-2.6254772049294144,7.74722815266014,11.09199479303137,2018-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2,geometry,-17.421217103551477,-16.62414197320594,-9.863490064148916,-9.61593081569205,-9.183817101226465,-3.3130582068381873,7.80528628785938,7.73858067499692,2018-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,geometry,,,,,,,,,2018-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,1,geometry,-17.040481342536616,-17.124118266002395,-9.133479360523367,-9.284468163898637,-9.621136910463582,-1.623763181555203,7.756013178637958,10.051018117167178,2018-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,1,geometry,-17.19462752018355,-17.1340216516618,-9.117959876366465,-9.393924895960973,-9.61912178066141,-1.6230239020861912,7.800702624222547,10.136800108894594,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,1,geometry,-17.72372771732129,-17.364517800425993,-8.884710751366974,-9.697403663611626,-10.129583937108386,-2.877528257466073,8.026324053709558,12.26291045771483,2018-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
