system:index,n_obs,region,vh_mean_db,vh_median_db,vh_p90_db,vv_mean_db,vv_median_db,vv_p90_db,vv_vh_ratio_mean_db,vv_vh_ratio_mean_lin,week_start,.geo
145,2,international_city_phase_1,-16.806390927146012,-16.375335122083943,-10.129420895185042,-9.013336649287087,-8.623565986886813,-2.6312866816079414,7.793054277858802,7.853771686691071,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,1,international_city_phase_1,-16.530876559261007,-16.875721151967095,-8.621864163416953,-9.311700091719615,-9.748001243674404,-1.7506448038361373,7.219176467541871,9.18356958340409,2018-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,1,international_city_phase_1,-17.325487245462682,-17.3738125083042,-9.377953012486278,-8.684610305260511,-8.877679947898498,-1.1272416008167363,8.64087694020198,15.052493943845176,2018-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,1,international_city_phase_1,-16.416385491917275,-16.62714388143562,-8.626592048658804,-9.244199538481235,-9.620147317063541,-1.3717293458632565,7.1721859534358705,9.428621706566155,2018-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,1,international_city_phase_1,-17.234290834945764,-17.37377858865262,-9.376326230549237,-8.558159661391583,-8.877544437872386,-1.1218294430342608,8.676131173554378,15.254504726459018,2018-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2,international_city_phase_1,-16.822259443997574,-16.624720088240803,-10.378251020241345,-8.994069404777898,-8.874421334955867,-2.6266129321450684,7.8281900392198835,7.934378044679442,2018-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,0,international_city_phase_1,,,,,,,,,2018-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,1,international_city_phase_1,-16.36762130857457,-16.627903015694702,-8.627594250191997,-9.277069709696839,-9.623944513275646,-1.6210633104518637,7.090551598877751,9.077184955501714,2018-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,1,international_city_phase_1,-16.3567781813784,-16.626361275277873,-8.377262039648981,-9.25189640144274,-9.62686952151247,-1.629175740714789,7.104881779935333,8.898795776710996,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,1,international_city_phase_1,-17.1822256066077,-17.376146565581543,-9.379051553274804,-8.608655990722257,-8.874086248383131,-1.12855795012216,8.573569615885061,14.265208567586559,2018-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2,international_city_phase_1,-16.983474727569316,-16.626652003699498,-10.128774293387735,-8.92048797123714,-8.622747608815208,-2.373959867223923,8.062986756332219,8.781079127479003,2018-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,0,international_city_phase_1,,,,,,,,,2018-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,2,international_city_phase_1,-17.39598659625832,-16.624395450867556,-10.127892225377087,-8.938316570343728,-8.623984120603517,-2.378093006400592,8.45767002591453,10.786915927846911,2018-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,1,international_city_phase_1,-16.612278687344862,-16.625876408860833,-8.372993591982187,-9.386137563528719,-9.872608888167317,-1.621817572333392,7.226141123816243,10.629708422266582,2018-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,1,international_city_phase_1,-16.826519679460354,-16.873653398637515,-8.875675992347052,-8.456507712073448,-8.624706503585143,-0.8731809086319411,8.37001196738674,15.344846092442719,2018-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,1,international_city_phase_1,-16.578035701592867,-16.62738238607685,-8.374423212754364,-9.176179911699023,-9.374258628886738,-1.375692123266456,7.401855789893562,11.237350310582983,2018-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,1,international_city_phase_1,-17.49621243422029,-17.123257794555094,-9.118769856186718,-8.67133344811273,-8.873813818397574,-1.1250464402288396,8.824878986107752,22.453979011542835,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,2,international_city_phase_1,-16.99851449982738,-16.375149701413818,-9.872901725508,-8.950122868640735,-8.627769292917005,-2.379168777931226,8.04839163118689,8.86770495299961,2018-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,0,international_city_phase_1,,,,,,,,,2018-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,2,international_city_phase_1,-17.049718956779053,-16.62780840701612,-10.123246540672913,-9.024265283994488,-8.874402203911789,-2.3740365770725176,8.02545367278467,8.858697114810866,2018-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,1,international_city_phase_1,-16.427371150059148,-16.37494865171877,-8.129782182889654,-9.070889469460099,-9.374722569394383,-1.130596948437888,7.356481680598873,11.167884313536211,2018-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,1,international_city_phase_1,-17.319158966322878,-17.37999754686035,-9.120863449375532,-8.633858050106324,-8.876402023593897,-0.8768453344922815,8.685300916216447,17.688067234210024,2018-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2,international_city_phase_1,-16.923571162369715,-16.378346750888237,-9.880917747688562,-8.863589199320348,-8.627308669791688,-2.37717790538147,8.059981963049124,8.866591827084736,2018-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,0,international_city_phase_1,,,,,,,,,2018-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
