tag,region,model,horizon,mae_mean,mae_std
PC,Mudon,Ridge,2,0.46868505707874747,0.22952555330320268
PC,Mudon,Ridge,6,1.0000140025858886,0.5023294890601495
PC,Mudon,Ridge,10,1.5036317863027757,0.8275505419041205
PC,Mudon,Ridge,14,1.9897383444213823,1.2026817294845755
PC,Mudon,Ridge,18,2.495626371223728,1.6033260234492284
PC,Mudon,Ridge,22,2.973895209376056,1.9224856112176052
PC,Mudon,Ridge,26,3.4326494282667475,2.2277414006842737
PC,Mudon,Ridge,30,3.847709937915743,2.5537618758416847
PC,Mudon,Ridge,34,4.45443932024109,3.0403623115327054
PC,Palm Jumeirah,Ridge,2,1.8761476693870887,0.5170988489843625
PC,Palm Jumeirah,Ridge,6,4.167787044376256,1.62932104338132
PC,Palm Jumeirah,Ridge,10,4.994568327183319,2.137410943436528
PC,Palm Jumeirah,Ridge,14,5.380073484896993,2.1092296432264
PC,Palm Jumeirah,Ridge,18,5.808155135219143,1.7541470156762817
PC,Palm Jumeirah,Ridge,22,6.243880101600558,2.3183739255487326
PC,Palm Jumeirah,Ridge,26,6.284573273601057,3.3759621862183335
PC,Palm Jumeirah,Ridge,30,6.259209193538854,3.860375642255229
PC,Palm Jumeirah,Ridge,34,7.2291625989937325,3.4276091044104744
PC,Silicon Oasis,Ridge,2,0.5058467095541435,0.4765870454385058
PC,Silicon Oasis,Ridge,6,1.0285299572751723,0.624994482796868
PC,Silicon Oasis,Ridge,10,1.279779343293658,0.5971292585567513
PC,Silicon Oasis,Ridge,14,1.4637254715421648,0.731955436303233
PC,Silicon Oasis,Ridge,18,1.6096070942902432,0.7732951651448412
PC,Silicon Oasis,Ridge,22,1.743169076990089,0.8134668724793694
PC,Silicon Oasis,Ridge,26,1.8334278237671608,0.7498206432618425
PC,Silicon Oasis,Ridge,30,1.900992574415812,0.7583186078580075
PC,Silicon Oasis,Ridge,34,2.132248083092049,0.7131439075696452
PC,The Greens,Ridge,2,0.45401214464993245,0.19257129744858492
PC,The Greens,Ridge,6,0.9774938629206353,0.4735725609571237
PC,The Greens,Ridge,10,1.427944447275476,0.6947664172121325
PC,The Greens,Ridge,14,1.781369854724407,0.8881687940239334
PC,The Greens,Ridge,18,2.040976616244122,0.9495035100546856
PC,The Greens,Ridge,22,2.3794371415282476,1.0346087301104214
PC,The Greens,Ridge,26,2.677376117821896,1.1543430042287743
PC,The Greens,Ridge,30,3.0151270106336145,1.2115102668514508
PC,The Greens,Ridge,34,3.3397023365540126,1.3922439163089881
PCS,Business Bay,Ridge,2,2.6301037679887047,0.7135481414871665
PCS,Business Bay,Ridge,6,4.911070398774746,2.252308416917429
PCS,Business Bay,Ridge,10,6.065523842813509,3.8776165302630905
PCS,Business Bay,Ridge,14,7.117195710536498,5.122287691532493
PCS,Business Bay,Ridge,18,7.799581406759631,5.849104046713381
PCS,Business Bay,Ridge,22,7.973098261150743,6.461320074419053
PCS,Business Bay,Ridge,26,8.344543189657077,6.919757487808506
PCS,Business Bay,Ridge,30,8.739006619197442,7.659203939099775
PCS,Business Bay,Ridge,34,10.239318822896555,7.809685143565474
PCS,DAMAC HILLS 2,Ridge,2,0.40291144954626673,0.4760417908627669
PCS,DAMAC HILLS 2,Ridge,6,0.8149853248377885,0.9432327435920355
PCS,DAMAC HILLS 2,Ridge,10,1.0593320706967324,1.0738926771426598
PCS,DAMAC HILLS 2,Ridge,14,1.362525506077933,1.3891768761376466
PCS,DAMAC HILLS 2,Ridge,18,1.601174596356519,1.5710032420425715
PCS,DAMAC HILLS 2,Ridge,22,1.8568619444854377,1.6989591314405397
