system:index,ndbi,region,week_start,.geo
245,,jumeirah_village_triangle,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,0.0143082178373613,jumeirah_village_triangle,2019-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,0.006249057410775628,jumeirah_village_triangle,2019-12-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,0.026759456780990613,jumeirah_village_triangle,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,0.02630600538906041,jumeirah_village_triangle,2020-01-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,0.009866841881626192,jumeirah_village_triangle,2020-01-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,,jumeirah_village_triangle,2020-01-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,0.009403771515233913,jumeirah_village_triangle,2020-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,0.018821236071016274,jumeirah_village_triangle,2020-02-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,-0.014769363104057283,jumeirah_village_triangle,2020-02-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,0.04051742336307163,jumeirah_village_triangle,2020-02-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,0.011892536589132627,jumeirah_village_triangle,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,-0.0014039898666738187,jumeirah_village_triangle,2020-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,,jumeirah_village_triangle,2020-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,,jumeirah_village_triangle,2020-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,,jumeirah_village_triangle,2020-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,0.012439182781391226,jumeirah_village_triangle,2020-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,0.012859888337930498,jumeirah_village_triangle,2020-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,0.017126635162910266,jumeirah_village_triangle,2020-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,,jumeirah_village_triangle,2020-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,0.03644386463160687,jumeirah_village_triangle,2020-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0.011540181746918999,jumeirah_village_triangle,2020-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,0.010348185598558666,jumeirah_village_triangle,2020-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,0.019163835534681616,jumeirah_village_triangle,2020-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,0.028773683778926588,jumeirah_village_triangle,2020-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,0.024657984229619977,jumeirah_village_triangle,2020-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,0.017417452059763902,jumeirah_village_triangle,2020-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0.01191440663963961,jumeirah_village_triangle,2020-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
