system:index,ndbi,region,week_start,.geo
210,,silicon_oasis,2019-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,0.04608124439952226,silicon_oasis,2019-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,0.04651000177450786,silicon_oasis,2019-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,0.040454254369191554,silicon_oasis,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,0.05502050447908045,silicon_oasis,2019-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,,silicon_oasis,2019-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,0.04768963228326468,silicon_oasis,2019-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,0.05050591487614937,silicon_oasis,2019-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,0.05911807766252642,silicon_oasis,2019-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,0.060365187809187565,silicon_oasis,2019-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0.07842010336515415,silicon_oasis,2019-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,0.0702575173401955,silicon_oasis,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,0.06532295690514738,silicon_oasis,2019-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,0.07430166330903067,silicon_oasis,2019-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,,silicon_oasis,2019-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,0.07696592123333909,silicon_oasis,2019-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,0.08149476021556566,silicon_oasis,2019-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,0.06388341116974115,silicon_oasis,2019-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,0.0720724655913588,silicon_oasis,2019-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,0.062271202438342395,silicon_oasis,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,0.07415663172209835,silicon_oasis,2019-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,,silicon_oasis,2019-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
