tag,region,model,horizon,mae_mean,mae_std
P,International City Phase 1,KNN,34,3.486201500811127,1.6890139069912569
P,Jumeirah Lakes Towers,KNN,2,3.1435683307207496,1.5457332125630858
P,Jumeirah Lakes Towers,KNN,6,3.196069438701184,1.1022524656834274
P,Jumeirah Lakes Towers,KNN,10,3.0273299567920864,0.8730646566282135
P,Jumeirah Lakes Towers,KNN,14,3.119164290482284,0.9940380406240473
P,Jumeirah Lakes Towers,KNN,18,3.1302473838005005,1.1153133143147258
P,Jumeirah Lakes Towers,KNN,22,3.1998409125357234,1.5565816202638085
P,Jumeirah Lakes Towers,KNN,26,3.881175264182758,1.4978528238967213
P,Jumeirah Lakes Towers,KNN,30,3.9647780417422256,2.0575678475050747
P,Jumeirah Lakes Towers,KNN,34,4.166843681962662,1.8194691712114899
P,Jumeirah Village Circle,KNN,2,2.381631687691239,0.6550099939431029
P,Jumeirah Village Circle,KNN,6,2.80548787719426,0.9184055198546233
P,Jumeirah Village Circle,KNN,10,2.761954250233385,0.9421590180995962
P,Jumeirah Village Circle,KNN,14,2.9160327084024447,0.8029367552531699
P,Jumeirah Village Circle,KNN,18,2.9552027700352825,1.060007378748547
P,Jumeirah Village Circle,KNN,22,3.0916440721553804,1.513907772867867
P,Jumeirah Village Circle,KNN,26,3.04765420510117,1.570736240819982
P,Jumeirah Village Circle,KNN,30,2.8467258789502674,1.50356837640209
P,Jumeirah Village Circle,KNN,34,3.270329261125796,1.9971774387067887
P,Jumeirah Village Triangle,KNN,2,5.036641392759239,2.8536308996967286
P,Jumeirah Village Triangle,KNN,6,6.355223797069007,4.0990060212180275
P,Jumeirah Village Triangle,KNN,10,7.574580394884592,4.993617876897424
P,Jumeirah Village Triangle,KNN,14,8.098519447516217,6.059474885961488
P,Jumeirah Village Triangle,KNN,18,9.042470512279888,7.152057885456365
P,Jumeirah Village Triangle,KNN,22,10.302068244157393,8.099295597431588
P,Jumeirah Village Triangle,KNN,26,11.126575434261571,8.529933468507949
P,Jumeirah Village Triangle,KNN,30,12.447424196861533,8.49913440655283
P,Jumeirah Village Triangle,KNN,34,13.148794845431775,9.041113771175654
P,Jumeriah Beach Residence  - JBR,KNN,2,1.5483027327766439,1.2791373519893912
P,Jumeriah Beach Residence  - JBR,KNN,6,2.01433520527506,1.1812214362389755
P,Jumeriah Beach Residence  - JBR,KNN,10,2.546265350338239,1.2136900245989155
P,Jumeriah Beach Residence  - JBR,KNN,14,3.0595029462566394,1.3644957549519312
P,Jumeriah Beach Residence  - JBR,KNN,18,3.5177053543163956,1.5727468691810929
P,Jumeriah Beach Residence  - JBR,KNN,22,3.8754995812639867,1.8409798517736686
P,Jumeriah Beach Residence  - JBR,KNN,26,4.064334711054056,2.1261780478353316
P,Jumeriah Beach Residence  - JBR,KNN,30,4.120233788845373,2.585791562857803
P,Jumeriah Beach Residence  - JBR,KNN,34,4.930307188536462,2.6365868382531312
