tag,region,model,horizon,mae_mean,mae_std
PC,Mudon,XGB,6,1.532774976871414,0.8894881186792296
PC,Mudon,XGB,10,1.6105000526628335,0.7449668137689444
PC,Mudon,XGB,14,1.8534908540995958,1.0663609801910512
PC,Mudon,XGB,18,2.1350262698919833,1.058292633815153
PC,Mudon,XGB,22,2.686736165870816,1.508538758436193
PC,Mudon,XGB,26,3.364421178874873,2.1956906952224853
PC,Mudon,XGB,30,3.6067393661519915,2.6577611519840167
PC,Mudon,XGB,34,3.955988747094395,2.8180188814623417
PC,Palm Jumeirah,XGB,2,3.747831918384198,2.1085509841449337
PC,Palm Jumeirah,XGB,6,5.441905243610531,2.6729374795930414
PC,Palm Jumeirah,XGB,10,6.156709882077904,3.4506442799816828
PC,Palm Jumeirah,XGB,14,6.314005021016916,3.4031548637072633
PC,Palm Jumeirah,XGB,18,6.411259334189867,3.7530437173635605
PC,Palm Jumeirah,XGB,22,6.401899662013998,3.311867411622385
PC,Palm Jumeirah,XGB,26,6.459089526945216,3.3964457558553365
PC,Palm Jumeirah,XGB,30,6.885853839605335,3.1493460076975826
PC,Palm Jumeirah,XGB,34,7.890654666592807,3.0955025932322298
PC,Silicon Oasis,XGB,2,0.7493697319583611,0.5901761546467644
PC,Silicon Oasis,XGB,6,0.9394206545481012,0.7270356946356153
PC,Silicon Oasis,XGB,10,1.0891132769382161,0.772582322703988
PC,Silicon Oasis,XGB,14,1.2750450051507296,0.8086494505423383
PC,Silicon Oasis,XGB,18,1.2176772540318548,0.594220596059531
PC,Silicon Oasis,XGB,22,1.2827952084485177,0.5783438453244892
PC,Silicon Oasis,XGB,26,1.253188405623018,0.6935610430749962
PC,Silicon Oasis,XGB,30,1.392695877322037,1.0050367759431686
PC,Silicon Oasis,XGB,34,1.600504989364203,1.131617178913541
PC,The Greens,XGB,2,1.3242068512384184,1.191437229335231
PC,The Greens,XGB,6,1.5454560883603083,1.4523552104193302
PC,The Greens,XGB,10,1.7328959362878749,1.8158569994906657
PC,The Greens,XGB,14,1.7826694150063875,1.5618263817804052
PC,The Greens,XGB,18,2.091090021846561,1.8337615049511848
PC,The Greens,XGB,22,2.1696865456518606,1.950365895688975
PC,The Greens,XGB,26,2.0515637063773835,2.0644830593310264
PC,The Greens,XGB,30,1.8418978398643389,1.8073893940391565
PC,The Greens,XGB,34,1.738586717618562,1.5072303304809342
PCS,Business Bay,XGB,2,4.202543577048151,1.9449163715326534
PCS,Business Bay,XGB,6,5.622263753158691,2.5728802488251605
PCS,Business Bay,XGB,10,5.954264284102729,2.756557634287904
PCS,Business Bay,XGB,14,6.661011232463865,3.8843997596658575
PCS,Business Bay,XGB,18,6.19477372926484,3.0744070919201056
PCS,Business Bay,XGB,22,6.031109609277129,2.829285024803122
PCS,Business Bay,XGB,26,5.245723908197723,1.8655790746120826
PCS,Business Bay,XGB,30,4.622479327525097,2.1601432113115937
PCS,Business Bay,XGB,34,5.399685190373259,1.2464853513245122
PCS,DAMAC HILLS 2,XGB,2,0.5046568148253402,0.4560841021661516
PCS,DAMAC HILLS 2,XGB,6,0.6149992697331201,0.5337681551551291
PCS,DAMAC HILLS 2,XGB,10,0.8736017421375349,0.7297061158216116
PCS,DAMAC HILLS 2,XGB,14,0.9286062389979752,0.8333651849763827
PCS,DAMAC HILLS 2,XGB,18,0.8428292771045307,0.6659545780885743
PCS,DAMAC HILLS 2,XGB,22,0.9601737878226162,0.6792383616220461
PCS,DAMAC HILLS 2,XGB,26,1.0489142016080975,0.7084655196428417
PCS,DAMAC HILLS 2,XGB,30,0.9151858128410103,0.6735818878247255
PCS,DAMAC HILLS 2,XGB,34,0.8670921727647818,0.6052093141359628
PCS,DAMAC HILLS,XGB,2,2.927219104494652,1.523249647856798
PCS,DAMAC HILLS,XGB,6,4.419400788464858,2.019485446279346
PCS,DAMAC HILLS,XGB,10,5.114212890546435,2.2502938658223575
PCS,DAMAC HILLS,XGB,14,4.970282389958256,1.7700320149907636
PCS,DAMAC HILLS,XGB,18,4.675787200919931,1.6374193124194045
PCS,DAMAC HILLS,XGB,22,4.499191741127778,1.0677518643052482
PCS,DAMAC HILLS,XGB,26,4.028526038232679,0.6749826508942963
PCS,DAMAC HILLS,XGB,30,3.6743073936809116,1.0123113578050758
PCS,DAMAC HILLS,XGB,34,3.6427498024854525,1.1429923572070695
